EC_No;TA_Taux01;RT_Base01;RT_Montant01;JO_Num;EC_Date;CT_Num;JO_Type
679866;19.0;564.266;107.211;21;2025-06-02;4110000397;2
679872;19.0;2273.5;431.965;21;2025-06-02;4110001666;2
679954;19.0;1210.566;230.007;10;2025-06-16;4110000391;2
679956;19.0;10617.412;2017.31;10;2025-06-16;4110000407;2
679976;19.0;738.307;140.278;10;2025-06-13;4110000510;2
679986;7.0;3217.606;225.233;10;2025-06-11;4110000468;2
680004;19.0;3085.769;586.297;10;2025-06-09;4110000075;2
680024;19.0;6501.246;1235.238;10;2025-06-02;4110000407;2
680842;19.0;2127.102;404.149;05;2025-06-17;4110003136;2
680868;19.0;181.508;34.487;05;2025-06-16;4110000437;2
680904;19.0;1859.672;353.337;05;2025-06-16;4110000463;2
680960;19.0;2436.975;463.025;05;2025-06-12;4110001839;2
681030;19.0;735.464;139.739;05;2025-06-10;4110000491;2
681044;19.0;1479.877;281.176;05;2025-06-10;4110000056;2
681062;19.0;3104.239;589.805;05;2025-06-10;4110000100;2
681078;19.0;1814.966;344.843;05;2025-06-10;4110000553;2
681082;19.0;31.514;5.988;05;2025-06-10;4110000440;2
681172;19.0;696.029;132.246;05;2025-06-04;4110000437;2
681176;19.0;735.8;139.802;05;2025-06-04;4110001891;2
681180;19.0;392.85;74.642;05;2025-06-04;4110001839;2
681186;19.0;1875.112;356.272;05;2025-06-04;4110004371;2
681266;19.0;98.337;18.684;05;2025-06-02;4110000423;2
681270;19.0;125.177;23.784;05;2025-06-02;4110002811;2
681306;19.0;2353.918;447.245;05;2025-06-02;4110000463;2
681324;19.0;2313.229;439.514;03;2025-06-27;4110000424;1
681332;7.0;1797.08;125.796;03;2025-06-27;4110000036;1
681365;19.0;4114.828;781.819;03;2025-06-27;4110001851;1
681408;19.0;55.7;10.583;03;2025-06-28;4110000440;1
681474;19.0;52060.981;9892.315;01;2025-06-28;4104;0
681478;19.0;1302.54;247.483;03;2025-06-28;4110000308;1
681528;19.0;5946.909;1129.911;03;2025-06-28;4110001464;1
681538;19.0;53.563;10.177;03;2025-06-28;4110000440;1
681564;19.0;23841.864;4530.152;01;2025-06-30;1343;0
681591;19.0;1263.046;239.98;03;2025-06-30;4110000416;1
681597;19.0;2805.919;533.125;03;2025-06-30;4110000230;1
681601;19.0;1321.406;251.067;03;2025-06-30;4110000230;1
681622;19.0;4422.015;840.183;02;2025-06-02;4110000086;2
681627;19.0;23681.01;4499.179;01;2025-06-30;1343;0
681875;7.0;392.54;27.478;03;2025-06-30;4110005890;1
681908;19.0;1061.887;201.76;03;2025-06-30;4110001747;1
682021;19.0;5874.925;1116.235;03;2025-06-30;4110000022;1
682038;19.0;2414.726;458.804;03;2025-06-30;4110000408;1
682068;19.0;246.19;46.776;03;2025-06-30;4110002811;1
682112;19.0;3781.973;718.574;03;2025-06-30;4110000300;1
682130;19.0;36072.26;6854.075;09;2025-06-28;4104;2
682159;19.0;-423.584;-80.481;01;2025-07-01;1343;0
682162;19.0;29675.195;5638.569;01;2025-07-01;1343;0
682191;19.0;1869.188;355.145;03;2025-07-01;4110000371;1
682206;19.0;1801.232;342.235;03;2025-07-01;4110000372;1
682210;19.0;746.569;141.848;03;2025-07-01;4110002667;1
682240;19.0;273.1;51.889;03;2025-07-01;4110000363;1
682277;19.0;5362.179;1018.814;03;2025-07-01;4110000403;1
682372;19.0;997.612;189.547;03;2025-07-02;4110003136;1
682376;19.0;1113.3;211.527;03;2025-07-02;4110000036;1
682383;19.0;403.378;76.642;03;2025-07-02;4110000341;1
682406;19.0;2946.982;559.926;03;2025-07-02;4110000488;1
682413;19.0;1541.775;292.937;03;2025-07-02;4110000358;1
682452;19.0;1477.688;280.76;03;2025-07-02;4110000022;1
682462;19.0;-230.229;-43.744;03;2025-07-02;4110000403;1
682479;19.0;937.812;178.184;03;2025-07-02;4110001684;1
682493;19.0;363.886;69.139;03;2025-07-02;4110001010;1
682501;19.0;-363.886;-69.139;03;2025-07-02;4110001010;1
682542;7.0;3903.89;273.272;03;2025-07-02;4110004425;1
682560;19.0;1409.303;267.769;03;2025-07-02;4110000321;1
682584;19.0;1966.839;373.699;03;2025-07-02;4110000061;1
682598;7.0;898.54;62.898;03;2025-07-02;4110000052;1
682613;19.0;1143.087;217.186;03;2025-07-02;4110000056;1
682629;19.0;567.249;107.778;03;2025-07-02;4110000166;1
682690;19.0;2211.0;420.09;03;2025-07-02;4110000121;1
682732;19.0;3273.129;621.894;03;2025-07-02;4110000353;1
682747;19.0;1015.377;192.922;03;2025-07-02;4110000366;1
682766;19.0;3245.404;616.627;03;2025-07-02;4110001891;1
682781;19.0;1160.709;220.534;03;2025-07-02;4110003457;1
682791;19.0;1796.97;341.424;03;2025-07-02;4110002667;1
682811;19.0;806.748;153.282;03;2025-07-02;4110000319;1
682826;19.0;310.584;59.011;03;2025-07-02;4110000301;1
682885;19.0;80.168;15.232;03;2025-07-02;4110000440;1
682892;7.0;-291.12;-20.378;03;2025-07-02;4110000412;1
682902;19.0;4345.493;825.644;03;2025-07-02;4110004450;1
682916;19.0;487.4;92.606;03;2025-07-02;4110000412;1
682940;19.0;1427.169;271.161;03;2025-07-02;4110000424;1
682944;19.0;790.0;150.1;03;2025-07-02;4110005274;1
682969;7.0;4828.636;338.005;03;2025-07-02;4110005310;1
683108;19.0;44571.284;8468.544;03;2025-07-03;4110001684;1
683239;19.0;4243.683;806.3;03;2025-07-04;4110000004;1
683243;19.0;5697.011;1082.433;03;2025-07-04;4110000545;1
683250;19.0;15.268;2.901;03;2025-07-04;4110000440;1
683417;19.0;-1075.624;-204.369;03;2025-07-04;4110000036;1
683421;19.0;1058.823;201.176;03;2025-07-04;4110000036;1
683428;19.0;22248.424;4227.201;03;2025-07-04;4110001684;1
683443;19.0;1114.275;211.713;03;2025-07-04;4110000235;1
683452;19.0;53.563;10.177;03;2025-07-04;4110000440;1
683455;19.0;60.504;11.496;03;2025-07-04;4110000440;1
683463;19.0;5.385;1.023;03;2025-07-04;4110000440;1
683466;19.0;11.77;2.236;03;2025-07-04;4110000440;1
683484;19.0;3403.591;646.682;03;2025-07-05;4110002667;1
683832;19.0;5273.211;1001.91;21;2025-06-17;4110000017;2
683834;19.0;310.584;59.011;21;2025-06-17;4110000416;2
683898;19.0;1075.624;204.369;03;2025-07-07;4110000036;1
683931;19.0;1627.341;309.195;03;2025-07-07;4110000080;1
683951;19.0;417.258;79.279;03;2025-07-07;4110000439;1
683955;19.0;1067.078;202.745;03;2025-07-07;4110000439;1
683970;19.0;4432.827;842.237;03;2025-07-07;4110000341;1
683974;19.0;6396.649;1215.366;03;2025-07-07;4110000022;1
683978;19.0;5202.097;988.401;03;2025-07-07;4110000022;1
683993;19.0;13.909;2.643;03;2025-07-07;4110000440;1
684022;19.0;7685.809;1460.304;03;2025-07-07;4110001839;1
684038;19.0;5820.38;1105.872;03;2025-07-07;4110000256;1
684137;19.0;-18.908;-3.593;03;2025-07-07;4110000321;1
684169;7.0;-37.853;-2.65;03;2025-07-07;4110000971;1
684189;19.0;10037.791;1907.18;03;2025-07-07;4110000971;1
684257;19.0;61257.303;11639.796;01;2025-07-07;4104;0
684281;19.0;42371.652;8050.606;01;2025-07-07;1366;0
684300;19.0;19705.14;3743.977;01;2025-07-07;1366;0
684358;19.0;50.326;9.562;03;2025-07-07;4110000440;1
684363;19.0;48.953;9.301;03;2025-07-07;4110000440;1
684372;19.0;17.486;3.322;03;2025-07-07;4110000440;1
684378;19.0;3006.118;571.162;03;2025-07-07;4110004453;1
684397;19.0;23224.824;4412.717;01;2025-07-07;5207;0
684409;19.0;31062.198;5902.169;01;2025-07-08;1343;0
684413;19.0;36689.101;6971.713;01;2025-07-08;1377;0
684417;19.0;937.812;178.184;01;2025-07-08;4137;0
684452;19.0;970.864;184.465;03;2025-07-08;4110000229;1
684459;19.0;4.062;0.772;03;2025-07-08;4110000440;1
684472;19.0;22248.408;4227.261;01;2025-07-08;1343;0
684494;19.0;19236.648;3654.916;01;2025-07-08;1346;0
684662;19.0;1535.781;291.798;05;2025-06-25;4110000437;2
684724;19.0;1184.407;225.036;05;2025-06-23;4110000475;2
684726;19.0;189.084;35.926;05;2025-06-23;4110002811;2
684766;19.0;1771.451;336.576;05;2025-06-23;4110000423;2
684848;19.0;1864.31;354.219;10;2025-06-27;4110001666;2
684876;19.0;974.783;185.209;10;2025-06-23;4110000052;2
684878;19.0;2149.188;408.346;10;2025-06-23;4110000468;2
684880;19.0;6103.001;1159.57;10;2025-06-23;4110000407;2
684930;19.0;1512.236;287.325;21;2025-06-27;4110002470;2
684952;19.0;1470.598;279.416;21;2025-06-26;4110000541;2
684970;19.0;877.315;166.69;21;2025-06-25;4110000393;2
684994;19.0;14941.437;2838.873;21;2025-06-23;4110000017;2
685016;19.0;2842.53;540.08;21;2025-06-23;4110000462;2
685038;19.0;2230.261;423.751;21;2025-06-23;4110000397;2
685040;19.0;1120.044;212.809;21;2025-06-21;4110000391;2
685052;19.0;107.562;20.437;21;2025-06-20;4110000070;2
685060;19.0;1586.793;301.491;21;2025-06-20;4110000439;2
685282;19.0;1452.548;275.985;03;2025-07-08;4110000970;1
685288;19.0;-191.167;-36.322;03;2025-07-08;4110000970;1
685319;19.0;785.132;149.175;03;2025-07-08;4110000264;1
685326;19.0;2086.292;396.395;03;2025-07-08;4110000294;1
685341;19.0;112.46;21.367;03;2025-07-08;4110000440;1
685366;19.0;2590.436;492.184;03;2025-07-08;4110001247;1
685370;19.0;13682.167;2599.609;03;2025-07-08;4110000407;1
685378;19.0;1033.644;196.394;03;2025-07-08;4110000468;1
685418;19.0;2124.286;403.615;03;2025-07-09;4110000463;1
685447;19.0;2081.612;395.506;03;2025-07-09;4110000475;1
685465;19.0;3886.614;738.458;03;2025-07-09;4110000958;1
685491;19.0;1563.09;296.987;03;2025-07-09;4110000075;1
685535;19.0;848.733;161.259;03;2025-07-09;4110000052;1
685690;7.0;112025.61;7842.288;01;2025-07-10;1053;0
685769;19.0;2555.465;485.538;21;2025-06-13;4110000036;2
685786;19.0;2354.36;447.329;03;2025-07-10;4110000412;1
685796;19.0;2252.706;428.015;03;2025-07-10;4110004369;1
685800;19.0;2424.18;460.594;03;2025-07-10;4110000526;1
685822;19.0;884.4;168.034;03;2025-07-10;4110000239;1
685869;19.0;1818.54;345.522;03;2025-07-10;4110000959;1
685884;7.0;2686.609;188.063;03;2025-07-10;4110000146;1
685928;19.0;2092.34;397.545;03;2025-07-10;4110000256;1
685935;19.0;5355.502;1017.545;03;2025-07-10;4110000333;1
685941;19.0;4593.298;872.727;03;2025-07-10;4110000032;1
685945;19.0;8001.942;1520.369;03;2025-07-10;4110000066;1
685977;19.0;29675.195;5638.569;09;2025-07-08;1343;2
685991;19.0;1466.051;278.55;03;2025-07-10;4110002667;1
686001;19.0;-2354.36;-447.329;03;2025-07-10;4110000412;1
686011;19.0;2354.358;447.328;03;2025-07-10;4110000368;1
686034;19.0;2272.883;431.847;03;2025-07-10;4110001891;1
686038;19.0;-226.896;-43.11;03;2025-07-10;4110000066;1
686107;19.0;19.0;3.61;03;2025-07-11;4110000440;1
686206;19.0;2277.117;432.649;03;2025-07-11;4110000022;1
686210;19.0;5185.491;985.247;03;2025-07-11;4110000022;1
686218;19.0;2989.971;568.094;03;2025-07-11;4110000417;1
686252;19.0;61257.303;11639.796;09;2025-07-10;4104;2
686254;19.0;52060.981;9892.315;09;2025-07-10;4104;2
686256;19.0;53310.606;10129.43;09;2025-07-10;1343;2
686258;19.0;42371.652;8050.606;09;2025-07-10;1366;2
686260;19.0;19236.648;3654.916;09;2025-07-10;1346;2
686288;7.0;47608.83;3332.617;03;2025-07-11;4110000971;1
686309;19.0;2623.299;498.427;03;2025-07-12;4110002816;1
686326;19.0;9542.457;1813.067;03;2025-07-12;4110000380;1
686345;19.0;1448.862;275.284;03;2025-07-12;4110004303;1
686349;19.0;2164.77;411.306;03;2025-07-12;4110000240;1
686368;19.0;1532.604;291.197;03;2025-07-12;4110000541;1
686372;19.0;578.813;109.974;03;2025-07-12;4110000437;1
686432;19.0;2663.616;506.089;03;2025-07-14;4110000080;1
686481;19.0;6231.529;1183.991;03;2025-07-14;4110000488;1
686493;19.0;24.294;4.616;03;2025-07-14;4110000440;1
686501;19.0;229.37;43.58;03;2025-07-14;4110000440;1
686510;19.0;-649.08;-123.325;03;2025-07-14;4110005290;1
686560;19.0;1172.429;222.761;03;2025-07-14;4110000337;1
686568;19.0;1885.387;358.223;03;2025-07-14;4110000321;1
686576;19.0;-48.739;-9.26;03;2025-07-14;4110000321;1
686583;19.0;2241.192;425.827;03;2025-07-14;4110000416;1
686644;19.0;59.212;11.25;03;2025-07-15;4110000440;1
686647;19.0;2139.726;406.547;03;2025-07-15;4110004371;1
686651;19.0;2084.036;395.967;03;2025-07-15;4110000230;1
686666;19.0;3265.973;620.538;03;2025-07-15;4110000085;1
686672;19.0;3288.538;624.824;03;2025-07-15;4110001437;1
686733;19.0;310.584;59.011;03;2025-07-15;4110000358;1
686737;19.0;4686.804;890.495;03;2025-07-15;4110000358;1
686741;19.0;-4686.804;-890.495;03;2025-07-15;4110000358;1
686751;19.0;-310.584;-59.011;03;2025-07-15;4110000358;1
686779;19.0;2430.865;461.866;03;2025-07-15;4110002667;1
686783;19.0;1318.706;250.554;03;2025-07-15;4110000319;1
686817;19.0;537.812;102.184;03;2025-07-15;4110000475;1
686821;19.0;596.22;113.282;03;2025-07-15;4110001666;1
686849;19.0;4520.421;858.88;03;2025-07-15;4110001643;1
686899;19.0;353.761;67.214;03;2025-07-15;4110000550;1
686913;19.0;2439.163;463.441;03;2025-07-15;4110000424;1
686917;19.0;2575.548;489.354;03;2025-07-15;4110000036;1
686949;19.0;2115.952;402.031;03;2025-07-15;4110000977;1
686974;19.0;1954.006;371.261;03;2025-07-16;4110000440;1
686990;19.0;3542.952;673.158;03;2025-07-16;4110000395;1
687003;19.0;3997.062;759.442;03;2025-07-16;4110000308;1
687021;19.0;1354.955;257.442;03;2025-07-16;4110000025;1
687035;19.0;3995.403;759.127;03;2025-07-16;4110000264;1
687065;19.0;5537.213;1052.069;03;2025-07-16;4110001464;1
687085;19.0;-449.255;-85.358;01;2025-07-16;1343;0
687088;19.0;28006.883;5321.589;01;2025-07-16;1343;0
687122;19.0;1760.117;334.419;03;2025-07-16;4110001011;1
687134;19.0;-1760.117;-334.419;03;2025-07-16;4110001011;1
687179;19.0;3124.596;593.672;03;2025-07-16;4110000502;1
687185;19.0;1770.577;336.41;03;2025-07-16;4110001757;1
687189;19.0;487.4;92.606;03;2025-07-16;4110000267;1
687193;19.0;370.273;70.352;03;2025-07-16;4110000439;1
687203;19.0;875.453;166.336;03;2025-07-16;4110003457;1
687209;19.0;19.099;3.629;03;2025-07-16;4110000440;1
687219;19.0;1688.659;320.845;03;2025-07-16;4110000439;1
687223;19.0;3110.606;591.015;03;2025-07-16;4110000420;1
687227;19.0;-487.392;-92.604;03;2025-07-16;4110000439;1
687244;19.0;1487.94;282.706;03;2025-07-16;4110000552;1
687264;19.0;23276.939;4422.618;03;2025-07-16;4110001684;1
687326;19.0;750.381;142.572;03;2025-07-17;4110000462;1
687334;19.0;377.426;71.71;03;2025-07-17;4110002811;1
687338;19.0;680.7;129.334;03;2025-07-17;4110000456;1
687361;19.0;6819.62;1295.728;03;2025-07-17;4110000022;1
687419;19.0;26018.941;4943.856;01;2025-07-17;1343;0
687487;19.0;1661.783;315.739;03;2025-07-17;4110000282;1
687500;19.0;1231.85;234.052;03;2025-07-17;4110001437;1
687512;19.0;946.857;179.903;03;2025-07-17;4110000406;1
687523;19.0;777.975;147.816;03;2025-07-17;4110000362;1
687572;19.0;1316.37;250.11;03;2025-07-17;4110000341;1
687742;19.0;409.65;77.834;03;2025-07-17;4110004414;1
687746;19.0;4520.517;858.898;03;2025-07-17;4110000333;1
687908;19.0;8086.611;1536.456;03;2025-07-18;4110000401;1
687912;19.0;-192.408;-36.558;03;2025-07-18;4110000401;1
688096;19.0;238.66;45.345;03;2025-07-18;4110000022;1
688099;19.0;-238.66;-45.345;03;2025-07-18;4110000022;1
688102;19.0;233.887;44.439;03;2025-07-18;4110000022;1
688106;19.0;484.02;91.964;03;2025-07-18;4110001464;1
688196;19.0;26018.941;4943.856;09;2025-07-18;1343;2
688198;19.0;28006.883;5321.589;09;2025-07-18;1343;2
688206;19.0;-8110.419;-1540.98;03;2025-07-18;4110000105;1
688210;19.0;7897.14;1500.457;03;2025-07-18;4110000105;1
688242;19.0;1600.849;304.162;03;2025-07-19;4110000393;1
688256;19.0;7364.085;1399.174;03;2025-07-19;4110000300;1
688260;19.0;4174.733;793.2;03;2025-07-19;4110004409;1
688274;19.0;8110.419;1540.98;03;2025-07-19;4110000105;1
688285;19.0;2068.803;393.072;03;2025-07-19;4110001891;1
688292;19.0;1462.175;277.813;03;2025-07-19;4110000468;1
688296;19.0;1164.629;221.28;03;2025-07-19;4110000075;1
688308;19.0;11670.047;2217.309;03;2025-07-19;4110001839;1
688339;19.0;4418.415;839.499;03;2025-07-19;4110000022;1
688354;19.0;49247.1;9358.02;09;2025-07-17;1377;2
688376;19.0;38.949;7.4;03;2025-07-19;4110000440;1
688463;19.0;1073.6;203.983;03;2025-07-21;4110000080;1
688489;19.0;664.443;126.245;03;2025-07-21;4110000229;1
688499;19.0;1168.376;221.991;03;2025-07-21;4110000391;1
688519;19.0;4620.924;877.976;03;2025-07-21;4110000172;1
688636;19.0;9525.956;1809.932;03;2025-07-21;4110000203;1
688640;19.0;1391.552;264.394;03;2025-07-21;4110000048;1
688659;19.0;1113.3;211.527;21;2025-07-01;4110000036;2
688751;19.0;2590.436;492.184;05;2025-07-08;4110001247;2
688771;19.0;20.896;3.97;05;2025-07-08;4110000440;2
688795;19.0;3006.118;571.162;05;2025-07-07;4110004453;2
688849;19.0;1143.087;217.186;05;2025-07-05;4110000056;2
688853;19.0;5200.561;988.106;05;2025-07-04;4110002667;2
688907;19.0;1061.887;201.76;05;2025-07-04;4110001747;2
689003;19.0;3238.759;615.364;05;2025-07-01;4110001891;2
689031;19.0;246.19;46.776;05;2025-06-30;4110002811;2
689069;19.0;1033.644;196.394;10;2025-07-08;4110000468;2
689071;19.0;13682.167;2599.609;10;2025-07-08;4110000407;2
689201;19.0;1484.336;282.024;21;2025-07-07;4110000439;2
689281;19.0;1801.232;342.235;21;2025-07-01;4110000372;2
689305;19.0;1263.046;239.98;21;2025-06-30;4110000416;2
689560;19.0;1465.975;278.535;TK1;2025-07-07;4110000032;2
689766;19.0;403.374;76.641;03;2025-07-21;4110000439;1
689803;19.0;2605.872;495.116;03;2025-07-22;4110000408;1
689843;19.0;8040.352;1527.667;03;2025-07-22;4110000407;1
689947;7.0;1797.08;125.796;21;2025-06-27;4110000036;2
689953;19.0;380.632;72.32;03;2025-07-22;4110000455;1
689970;19.0;819.705;155.745;03;2025-07-22;4110000301;1
689979;19.0;35.462;6.738;03;2025-07-22;4110000440;1
689996;19.0;4243.637;806.292;03;2025-07-22;4110000358;1
690012;19.0;16959.279;3222.263;03;2025-07-22;4110001684;1
690049;19.0;1125.084;213.767;03;2025-07-22;4110000266;1
690055;19.0;4508.415;856.6;03;2025-07-22;4110000353;1
690078;19.0;7652.82;1454.036;02;2025-07-22;1098;2
690104;19.0;478.428;90.902;03;2025-07-23;4110000195;1
690112;19.0;11.837;2.249;03;2025-07-23;4110000440;1
690127;19.0;5323.291;1011.424;03;2025-07-23;4110004359;1
690138;19.0;1405.545;267.053;03;2025-07-23;4110000372;1
690232;19.0;1821.841;346.15;03;2025-07-23;4110001891;1
690239;19.0;2192.04;416.486;03;2025-07-23;4110000437;1
690243;19.0;2100.0;399.0;03;2025-07-23;4110001666;1
690247;19.0;2477.765;470.776;03;2025-07-23;4110000468;1
690251;19.0;2829.953;537.691;03;2025-07-23;4110003141;1
690288;19.0;2019.33;383.673;03;2025-07-23;4110001684;1
690305;19.0;1926.6;366.054;03;2025-07-23;4110000509;1
690316;19.0;4192.688;796.611;03;2025-07-23;4110000066;1
690501;7.0;1279.734;89.581;03;2025-07-24;4110000376;1
690510;19.0;1626.603;309.054;03;2025-07-24;4110000393;1
690518;19.0;-1405.545;-267.053;03;2025-07-24;4110000372;1
690561;19.0;11057.851;2100.992;03;2025-07-24;4110000403;1
690565;19.0;106.551;20.245;03;2025-07-24;4110000440;1
690571;19.0;3224.269;612.612;03;2025-07-24;4110001247;1
690581;19.0;1022.319;194.241;03;2025-07-24;4110003472;1
690588;19.0;625.887;118.919;03;2025-07-24;4110003457;1
690601;19.0;298.32;56.681;03;2025-07-24;4110000282;1
690605;19.0;-29.832;-5.668;03;2025-07-24;4110000282;1
690611;19.0;1342.859;255.14;03;2025-07-24;4110001011;1
690655;19.0;4103.181;779.604;03;2025-07-25;4110000342;1
690659;19.0;987.4;187.606;03;2025-07-25;4110000326;1
690674;19.0;2009.682;381.843;03;2025-07-25;4110000341;1
690686;19.0;3691.37;701.363;03;2025-07-25;4110000166;1
690690;19.0;2242.595;426.093;03;2025-07-25;4110000368;1
690706;19.0;7448.484;1415.213;03;2025-07-25;4110000022;1
690789;19.0;23276.922;4422.86;01;2025-07-26;1343;0
690793;19.0;7336.549;1393.951;01;2025-07-26;1345;0
690835;19.0;23128.755;4394.621;01;2025-07-26;1343;0
690876;19.0;1821.841;346.15;10;2025-07-23;4110001891;2
690918;19.0;1164.629;221.28;10;2025-07-19;4110000075;2
690920;19.0;1462.175;277.813;10;2025-07-19;4110000468;2
690922;19.0;2068.803;393.072;10;2025-07-19;4110001891;2
690992;19.0;848.733;161.259;10;2025-07-09;4110000052;2
691344;19.0;2100.0;399.0;21;2025-07-23;4110001666;2
691368;19.0;-36.046;-6.849;21;2025-07-23;4110000541;2
691416;19.0;7058.082;1341.036;21;2025-07-21;4110000066;2
691420;19.0;1156.699;219.772;21;2025-07-21;4110000391;2
691438;19.0;2192.04;416.486;05;2025-07-23;4110000437;2
691440;19.0;2829.953;537.691;05;2025-07-23;4110003141;2
691468;19.0;11.837;2.249;05;2025-07-23;4110000440;2
691478;19.0;1955.705;371.584;05;2025-07-22;4110000061;2
691608;19.0;806.748;153.282;05;2025-07-17;4110001891;2
691626;19.0;875.453;166.336;05;2025-07-16;4110003457;2
691640;19.0;1770.577;336.41;05;2025-07-16;4110001757;2
691684;19.0;537.812;102.184;05;2025-07-14;4110000475;2
691706;19.0;2430.865;461.866;05;2025-07-14;4110002667;2
691726;19.0;578.813;109.974;05;2025-07-12;4110000437;2
691752;19.0;151.247;28.737;05;2025-07-11;4110000380;2
691780;19.0;2272.883;431.847;05;2025-07-10;4110001891;2
691790;19.0;1466.051;278.55;05;2025-07-10;4110002667;2
691800;19.0;2252.706;428.015;05;2025-07-10;4110004369;2
691836;19.0;2081.612;395.506;05;2025-07-09;4110000475;2
691852;19.0;2124.286;403.615;05;2025-07-09;4110000463;2
691950;19.0;1600.849;304.162;21;2025-07-19;4110000393;2
691986;19.0;1231.85;234.052;21;2025-07-17;4110001437;2
692014;19.0;3186.55;605.445;21;2025-07-16;4110001643;2
692018;19.0;1571.54;298.593;21;2025-07-16;4110000439;2
692054;19.0;2623.299;498.427;21;2025-07-15;4110002816;2
692070;19.0;3265.973;620.538;21;2025-07-15;4110000085;2
692082;19.0;3288.538;624.824;21;2025-07-14;4110001437;2
692116;19.0;2241.192;425.827;21;2025-07-14;4110000416;2
692118;19.0;567.249;107.778;21;2025-07-14;4110000166;2
692140;19.0;1524.426;289.643;21;2025-07-12;4110000541;2
692148;19.0;154.5;29.355;03;2025-07-28;4110000397;1
692156;19.0;567.249;107.777;03;2025-07-28;4110000406;1
692167;19.0;974.387;185.133;03;2025-07-28;4110000036;1
692178;19.0;1889.309;358.969;03;2025-07-28;4110000416;1
692188;19.0;2568.49;488.013;03;2025-07-28;4110000417;1
692241;19.0;-98.001;-18.62;03;2025-07-28;4110000022;1
692247;19.0;-23.389;-4.444;03;2025-07-28;4110000022;1
692261;19.0;41.726;7.928;03;2025-07-28;4110000440;1
692304;19.0;16959.276;3222.33;01;2025-07-28;4104;0
692312;19.0;20743.852;3941.347;01;2025-07-28;4104;0
692319;19.0;30734.285;5839.801;01;2025-07-28;1343;0
692327;19.0;2019.33;383.658;01;2025-07-28;4137;0
692420;19.0;1973.954;375.051;03;2025-07-28;4110000366;1
692424;19.0;2478.698;470.953;03;2025-07-28;4110000358;1
692463;19.0;668.1;126.939;03;2025-07-28;4110000959;1
