RT_Num;CT_Num;DO_Type;DO_Piece;RT_Date;RT_Mode;RT_Montant;RT_Etat;BQ_Num
RF00001055;TR009;0;27/2023;2023-10-03 00:00:00;5;234.92;2;
RF00001056;TR002;0;160;2023-10-03 00:00:00;4;4808.0;2;AMEN BK 2
RF00001057;1032;0;AM00000004888;2023-10-03 00:00:00;2;114229.38;2;AMEN BK 2
RF00001058;1032;0;AM00000004951;2023-10-03 15:56:00;5;1153.832;2;
RF00001059;1178;0;AM00000004932;2023-10-03 00:00:00;2;15253.416;2;AMEN BK 2
RF00001060;1178;0;AM00000004947;2023-10-03 16:15:00;5;76.65;2;
RF00001061;1032;0;AM00000004948;2023-10-03 00:00:00;2;108232.603;2;AMEN BK 2
RF00001062;1032;0;AM00000004950;2023-10-03 16:54:00;5;1093.259;2;
RF00001063;5200;0;AM00000004142;2023-10-04 00:00:00;4;100000.0;2;AMEN BK 2
RF00001064;1049;0;AMR23000023;2023-10-05 00:00:00;3;208267.341;2;AMEN BK 2
RF00001065;1049;0;AM00000005039;2023-10-05 11:21:00;5;2103.711;1;
RF00001066;1032;0;AM00000004953;2023-10-05 00:00:00;2;106996.887;2;AMEN BK 2
RF00001067;1032;0;AM00000004960;2023-10-05 00:00:00;5;1080.777;2;
RF00001068;1049;16;AM00000004965;2023-10-06 00:00:00;2;40858.379;2;AMEN BK 2
RF00001069;1049;16;AM00000004965;2023-10-06 00:00:00;5;412.711;2;
RF00001070;1178;0;AM00000004964;2023-10-09 00:00:00;2;41074.38;2;AMEN BK 2
RF00001072;1178;0;AM00000004985;2023-10-09 00:00:00;5;206.404;2;
RF00001073;1017;17;AM00000004963;2023-10-09 00:00:00;2;21413.66;2;AMEN BK 2
RF00001074;1017;17;AM00000004963;2023-10-09 00:00:00;5;216.3;2;
RF00001075;1155;0;AMR23000012;2023-10-09 00:00:00;2;177394.072;2;AMEN BK 2
RF00001076;1155;0;AM00000004762;2023-10-09 10:46:00;5;891.428;2;
RF00001077;4082;0;AM00000004787;2023-10-09 00:00:00;2;212837.203;2;AMEN BK 2
RF00001078;4082;0;AM00000004875;2023-10-09 00:00:00;5;2149.871;2;
RF00001079;TR010;0;11/2023;2023-10-09 00:00:00;2;4819.3;2;AMEN BK 2
RF00001080;TR010;0;11/2023;2023-10-09 00:00:00;5;110.7;2;
RF00001081;TR009;0;29/2023;2023-10-09 00:00:00;2;5857.78;2;AMEN BK 2
RF00001082;TR009;0;28/2023;2023-10-09 00:00:00;5;144.22;2;
RF00001083;5097;0;2023-025.646;2023-10-10 00:00:00;2;9980.2;2;AMEN BK 2
RF00001084;1032;0;MAV23000170;2023-10-11 00:00:00;2;98940.134;2;AMEN BK 2
RF00001085;1032;0;AM00000004983;2023-10-11 00:00:00;5;999.395;2;
RF00001086;1049;0;AM00000005025;2023-10-11 00:00:00;2;24702.651;2;AMEN BK 2
RF00001087;1049;0;AM00000005166;2023-10-11 12:11:00;5;249.522;2;
RF00001088;5200;0;AM00000004161;2023-10-12 00:00:00;4;50000.0;2;AMEN BK 2
RF00001089;1329;0;AM00000004758;2023-10-12 00:00:00;2;40805.907;2;AMEN BK 2
RF00001090;1032;0;AM00000004991;2023-10-12 00:00:00;2;96794.06;2;AMEN BK 2
RF00001091;1032;0;AM00000005000;2023-10-12 00:00:00;5;977.718;2;
RF00001092;FEX027;0;FCN00691;2023-10-12 00:00:00;2;1460.975;2;AMEN BK 2
RF00001093;FEX027;0;FCN00692;2023-10-12 14:42:00;5;45.185;2;
RF00001094;1178;0;AM00000004993;2023-10-13 00:00:00;2;16274.773;2;AMEN BK 2
RF00001095;1178;0;AM00000004994;2023-10-13 00:00:00;5;81.783;2;
RF00001096;1298;17;AM00000004998;2023-10-14 00:00:00;2;20810.79;2;AMEN BK 2
RF00001097;1298;17;AM00000004998;2023-10-14 00:00:00;5;210.21;2;
RF00001098;1032;0;AM00000005004;2023-10-16 00:00:00;2;196571.961;2;AMEN BK 2
RF00001099;1032;0;AM00000005010;2023-10-16 00:00:00;5;1985.575;2;
RF00001100;1049;0;AM00000005122;2023-10-16 00:00:00;2;37979.316;2;AMEN BK 2
RF00001101;1049;0;AM00000005122;2023-10-16 10:29:00;5;383.629;2;
RF00001102;1032;17;AM00000005019;2023-10-17 00:00:00;2;66660.056;2;AMEN BK 2
RF00001103;1032;17;AM00000005019;2023-10-17 09:13:00;5;673.334;2;
RF00001104;1032;0;AM00000004912;2023-10-17 00:00:00;2;76653.863;2;AMEN BK 2
RF00001105;1032;0;AM00000004997;2023-10-17 00:00:00;5;774.281;2;
RF00001106;FEX5632;0;3000573;2023-10-17 00:00:00;2;1605.929;2;AMEN BK 2
RF00001107;FEX5632;0;3000652;2023-10-17 00:00:00;5;16.222;2;
RF00001108;0763;17;20758;2023-10-17 00:00:00;2;4697.225;2;AMEN BK 2
RF00001109;0763;17;20758;2023-10-17 15:06:00;5;47.447;2;
RF00001110;FLE0016;17;66093263;2023-10-17 00:00:00;2;3920.239;2;AMEN BK 2
RF00001111;00231;17;063;2023-10-17 00:00:00;2;14820.0;2;AMEN BK 2
RF00001114;TR011;0;17/10/23;2023-10-17 00:00:00;2;16460.0;2;AMEN BK 2
RF00001115;1178;17;AM00000005022;2023-10-18 00:00:00;2;8524.834;2;AMEN BK 2
RF00001116;1178;17;AM00000005022;2023-10-18 16:45:00;5;42.838;2;
RF00001117;1049;0;AM00000005128;2023-10-19 00:00:00;2;21110.403;2;AMEN BK 2
RF00001118;1049;0;AM00000005128;2023-10-19 08:55:00;5;213.236;2;
RF00001119;1032;0;AM00000005041;2023-10-19 00:00:00;2;242015.618;1;AMEN BK 2
RF00001120;1032;0;AM00000005056;2023-10-19 13:09:00;5;2444.602;2;
RF00001121;1032;0;AM00000005026;2023-10-19 00:00:00;2;113392.391;2;AMEN BK 2
RF00001122;1032;0;AM00000005058;2023-10-19 16:48:00;5;1145.378;2;
RF00001123;1032;0;AM00000005011;2023-10-20 00:00:00;2;70849.419;2;AMEN BK 2
RF00001124;1032;0;AM00000005037;2023-10-20 11:24:00;5;715.651;2;
RF00001125;1032;16;AM00000005061;2023-10-20 00:00:00;2;41221.285;2;AMEN BK 2
RF00001126;1032;16;AM00000005061;2023-10-20 11:51:00;5;416.377;2;
RF00001127;FLE0016;17;66093706;2023-10-21 00:00:00;2;767.987;2;AMEN BK 2
RF00001128;1032;0;AM00000005062;2023-10-21 00:00:00;2;180365.831;2;AMEN BK 2
RF00001129;1032;0;AM00000005069;2023-10-21 11:26:00;5;1821.877;2;
RF00001130;1032;0;AM00000005071;2023-10-23 00:00:00;2;195855.672;2;AMEN BK 2
RF00001131;1032;0;AM00000005075;2023-10-23 11:19:00;5;1978.34;2;
RF00001136;1178;0;AM00000005042;2023-10-23 00:00:00;2;32697.196;2;AMEN BK 2
RF00001138;1178;0;AM00000005054;2023-10-23 00:00:00;5;164.308;2;
RF00001139;1032;0;AM00000005079;2023-10-24 00:00:00;2;167103.684;2;AMEN BK 2
RF00001140;1032;0;AM00000005081;2023-10-24 09:56:00;5;1687.916;2;
RF00001141;1020;0;MAV23000010;2023-10-24 00:00:00;2;704.802;2;AMEN BK 2
RF00001142;5200;0;AM00000004161;2023-10-25 00:00:00;4;310000.0;2;AMEN BK 2
RF00001143;FEX856;0;FV23091090;2023-10-24 00:00:00;2;530.426;2;AMEN BK 2
RF00001144;FEX588;17;F2302381;2023-10-25 00:00:00;2;900.225;2;AMEN BK 2
RF00001145;TR011;17;21/10/23;2023-10-25 00:00:00;2;11670.0;2;AMEN BK 2
RF00001146;1080;0;AM00000004604;2023-10-25 00:00:00;3;1500000.0;2;AMEN BK 2
RF00001147;1080;0;AM00000004860;2023-10-25 00:00:00;5;15151.515;2;
RF00001148;1080;0;AM00000004860;2023-10-25 00:00:00;3;7842.437;2;AMEN BK 2
RF00001149;1080;0;AM00000004860;2023-10-25 14:12:00;5;79.217;2;
RF00001150;1080;0;MAV23000118;2023-10-25 00:00:00;3;1500000.0;2;AMEN BK 2
RF00001151;1080;0;AM00000004954;2023-10-25 00:00:00;5;15151.515;2;
RF00001152;1080;0;AM00000004954;2023-10-25 00:00:00;3;76448.524;2;AMEN BK 2
RF00001154;1080;0;AM00000004954;2023-10-25 00:00:00;5;772.207;2;
RF00001155;1080;0;MAV23000115;2023-10-25 00:00:00;3;432408.355;2;AMEN BK 2
RF00001156;1080;0;AM00000004990;2023-10-25 00:00:00;5;4367.761;1;
RF00001157;1316;17;AM00000004956;2023-10-26 00:00:00;3;52326.45;2;AMEN BK 2
RF00001158;1316;17;AM00000004956;2023-10-26 00:00:00;5;528.55;2;
RF00001159;1298;17;AM00000005089;2023-10-26 00:00:00;2;20810.79;2;AMEN BK 2
RF00001160;1298;17;AM00000005089;2023-10-02 00:00:00;5;210.21;2;
RF00001163;1178;0;AM00000005060;2023-10-26 00:00:00;2;34099.335;2;AMEN BK 2
RF00001164;1178;0;AM00000005095;2023-10-26 18:00:00;5;171.353;2;
RF00001165;1032;0;AM00000005082;2023-10-27 00:00:00;2;376221.521;2;ZITOUNA
RF00001166;1032;0;AM00000005118;2023-10-27 08:52:00;5;3800.217;2;
RF00001167;5151;0;L 10/2023;2023-10-27 00:00:00;2;9604.98;2;AMEN BK 2
RF00001168;5151;0;L 12/2023;2023-10-27 09:34:00;5;1067.22;2;
RF00001169;4082;0;AM00000004840;2023-10-28 00:00:00;2;544881.25;2;AMEN BK 2
RF00001171;4082;0;MAV23000174;2023-10-28 00:00:00;2;348193.016;2;AMEN BK 2
RF00001172;4082;0;AM00000005013;2023-10-28 10:18:00;5;3517.101;2;
RF00001173;4082;0;AM00000004897;2023-10-28 00:00:00;5;5503.851;2;
RF00001174;1300;0;AMR23000002;2023-10-28 00:00:00;3;138203.67;2;AMEN BK 2
RF00001175;1300;0;AM00000004890;2023-10-28 12:11:00;5;1395.997;1;
RF00001178;1032;16;AM00000005118;2023-10-30 00:00:00;2;8254.768;2;AMEN BK 2
RF00001179;1032;16;AM00000005118;2023-10-30 11:56:00;5;83.382;2;
RF00001180;1012;0;AM00000004519;2023-10-30 00:00:00;2;13700.737;2;AMEN BK 2
RF00001181;1012;0;AM00000004804;2023-10-30 15:55:00;5;138.391;2;
RF00001184;1178;0;AM00000005114;2023-10-30 00:00:00;2;16514.671;2;AMEN BK 2
RF00001185;1178;0;AM00000005115;2023-10-30 16:52:00;5;82.988;2;
RF00001186;1321;0;AM00000005067;2023-10-31 00:00:00;3;200000.0;2;AMEN BK 2
RF00001187;1049;0;AM00000004989;2023-10-31 00:00:00;2;40703.22;1;AMEN BK 2
RF00001188;1049;0;AM00000004989;2023-10-31 00:00:00;5;411.144;2;
RF00001189;1032;0;AM00000005038;2023-10-31 00:00:00;2;77820.948;2;AMEN BK 2
RF00001190;1032;0;AM00000005083;2023-10-31 15:38:00;5;786.07;2;
RF00001191;1049;0;AM00000005024;2023-10-31 00:00:00;2;33954.998;2;AMEN BK 2
RF00001192;1049;0;AM00000005031;2023-10-31 16:21:00;5;342.98;1;
RF00001193;1049;0;AM00000005130;2023-10-31 00:00:00;2;32495.898;2;AMEN BK 2
RF00001194;1049;0;AM00000005130;2023-10-31 16:36:00;5;328.241;1;
RF00001195;1032;0;AM00000005117;2023-11-02 00:00:00;2;120479.175;2;AMEN BK 2
RF00001196;1032;0;AM00000005124;2023-11-02 09:22:00;5;1216.961;2;
RF00001197;1032;0;AM00000005123;2023-11-03 00:00:00;2;120479.175;2;AMEN BK 2
RF00001198;1032;0;AM00000005133;2023-11-03 00:00:00;5;1216.961;2;
RF00001199;1032;16;AM00000005139;2023-11-04 00:00:00;2;79200.236;2;AMEN BK 2
RF00001200;1032;16;AM00000005139;2023-11-04 00:00:00;5;800.002;2;
RF00001203;1032;0;AM00000005146;2023-11-04 00:00:00;2;124581.914;2;AMEN BK 2
RF00001204;1032;0;AM00000005148;2023-11-04 10:35:00;5;1258.403;2;
RF00001205;1178;17;AM00000005141;2023-11-06 00:00:00;2;8482.911;2;AMEN BK 2
RF00001206;1178;17;AM00000005141;2023-11-06 00:00:00;5;42.628;2;
RF00001207;1049;0;AM00000005032;2023-11-06 00:00:00;3;269254.971;2;AMEN BK 2
RF00001208;1049;0;AM00000005166;2023-11-06 00:00:00;5;2719.747;2;
RF00001209;1032;17;AM00000005145;2023-11-06 00:00:00;2;83551.842;2;AMEN BK 2
RF00001210;1032;17;AM00000005145;2023-11-06 00:00:00;5;843.958;2;
RF00001211;1298;17;AM00000005147;2023-11-07 00:00:00;2;20810.79;2;AMEN BK 2
RF00001212;1298;17;AM00000005147;2023-11-07 09:57:00;5;210.21;2;
RF00001213;1316;17;AM00000005029;2023-11-07 00:00:00;3;52326.45;2;AMEN BK 2
RF00001214;1316;17;AM00000005029;2023-11-07 10:42:00;5;528.55;2;
RF00001215;1032;0;AM00000005151;2023-11-07 00:00:00;2;177763.849;2;AMEN BK 2
RF00001216;1032;0;AM00000005158;2023-11-07 00:00:00;5;1795.594;2;
RF00001217;1032;16;AM00000005154;2023-11-08 00:00:00;2;83551.842;2;AMEN BK 2
RF00001218;1032;16;AM00000005154;2023-11-08 00:00:00;5;843.958;2;
RF00001219;FEX5632;17;3000680;2023-11-08 00:00:00;2;2130.185;2;AMEN BK 2
RF00001220;FEX5632;17;3000680;2023-11-08 12:34:00;5;21.517;2;
RF00001221;FEX8560;0;68/023;2023-11-08 00:00:00;2;2778.615;2;AMEN BK 2
RF00001222;FEX8560;0;67/023;2023-11-08 12:51:00;5;28.067;2;
RF00001223;1032;16;AM00000005168;2023-11-08 00:00:00;2;83551.842;2;AMEN BK 2
RF00001224;1032;16;AM00000005168;2023-11-08 00:00:00;5;843.958;2;
RF00001225;1032;0;AM00000005093;2023-11-08 00:00:00;2;87654.237;2;AMEN BK 2
RF00001226;1032;0;AM00000005136;2023-11-08 15:11:00;5;885.396;2;
RF00001227;1319;0;MAV23000195;2023-11-08 00:00:00;2;4811.254;2;AMEN BK 2
RF00001230;1032;0;AM00000005170;2023-11-09 00:00:00;2;141587.51;2;AMEN BK 2
RF00001231;1032;0;AM00000005174;2023-11-09 09:30:00;5;1430.177;2;
RF00001232;TR002;17;00162;2023-11-09 00:00:00;4;5001.0;2;AMEN BK 2
RF00001233;TR011;0;FACT MED MASSOUDI;2023-11-09 00:00:00;2;9350.0;2;AMEN BK 2
RF00001234;TR010;0;14/2023..;2023-11-09 00:00:00;2;4821.0;2;AMEN BK 2
RF00001235;TR010;0;14/2023..;2023-11-09 00:00:00;5;79.0;2;
RF00001236;1178;0;AM00000005171;2023-11-10 00:00:00;2;17007.745;2;AMEN BK 2
RF00001238;1178;0;AM00000005172;2023-11-10 00:00:00;5;85.466;2;
RF00001239;1032;0;AM00000005176;2023-11-10 00:00:00;2;155364.964;2;AMEN BK 2
RF00001241;1080;0;MAV23000104;2023-11-10 00:00:00;3;2000000.0;2;AMEN BK 2
RF00001242;1080;0;AM00000005113;2023-11-10 00:00:00;5;20202.02;2;
RF00001243;1080;0;AM00000005113;2023-11-10 00:00:00;3;1570.091;2;AMEN BK 2
RF00001244;1080;0;AM00000005113;2023-11-10 11:31:00;5;15.86;2;
RF00001245;1080;0;MAV23000124;2023-11-10 00:00:00;3;555421.022;2;AMEN BK 2
RF00001246;1080;0;AM00000005152;2023-11-10 11:38:00;5;5610.313;2;
RF00001247;1032;0;AM00000005181;2023-11-11 00:00:00;2;120667.34;2;AMEN BK 2
RF00001248;1032;0;AM00000005184;2023-11-11 13:01:00;5;1218.862;2;
RF00001249;1178;0;AM00000005180;2023-11-13 00:00:00;2;26232.522;2;AMEN BK 2
RF00001251;1178;0;AM00000005192;2023-11-13 00:00:00;5;131.822;2;
RF00001252;1032;0;AM00000005185;2023-11-13 00:00:00;2;137041.568;2;AMEN BK 2
RF00001253;1032;0;AM00000005190;2023-11-13 09:36:00;5;1384.258;2;
RF00001254;00231;17;.049;2023-11-13 00:00:00;2;6400.0;2;AMEN BK 2
RF00001255;FLE0016;0;66103708;2023-11-13 00:00:00;2;3925.768;2;AMEN BK 2
RF00001256;FEX588;17;2302665;2023-11-13 00:00:00;2;1146.043;2;AMEN BK 2
RF00001257;FEX588;17;2302665;2023-11-13 10:11:00;5;11.576;2;
RF00001258;0763;17;20802;2023-11-13 00:00:00;2;2150.49;2;AMEN BK 2
RF00001259;0763;17;20802;2023-11-13 10:33:00;5;21.722;2;
RF00001260;FEX7893;0;133;2023-11-13 00:00:00;2;430.0;2;AMEN BK 2
RF00001261;FEXCV123;17;0563/23;2023-11-13 00:00:00;2;2159.19;2;AMEN BK 2
RF00001262;FEXCV123;17;0563/23;2023-11-13 11:13:00;5;21.81;2;
RF00001263;1319;0;AM00000005175;2023-11-13 00:00:00;2;17492.651;2;AMEN BK 2
RF00001264;1316;17;AM00000005164;2023-11-13 00:00:00;3;18439.938;2;AMEN BK 2
RF00001265;1316;17;AM00000005164;2023-11-13 13:03:00;5;186.262;2;
RF00001266;1300;17;AM00000004972;2023-11-13 00:00:00;3;39917.956;2;AMEN BK 2
RF00001267;1300;17;AM00000004972;2023-11-13 00:00:00;5;403.212;2;
RF00001270;1155;17;AM00000004806;2023-11-13 00:00:00;2;77063.745;2;AMEN BK 2
RF00001271;1155;17;AM00000004806;2023-11-13 16:07:00;5;387.255;2;
RF00001273;1155;17;AM00000004929;2023-11-13 00:00:00;2;82103.42;2;AMEN BK 2
RF00001274;1155;0;AM00000004929;2023-11-13 00:00:00;5;412.58;2;
RF00001275;FEX963;17;75/2023;2023-11-14 00:00:00;2;1143.747;2;AMEN BK 2
RF00001276;FEX963;17;75/2023;2023-11-14 00:00:00;5;11.553;2;
RF00001277;F5098;0;30853114/;2023-11-14 00:00:00;2;15009.24;2;AMEN BK 2
RF00001278;1032;0;AM00000005178;2023-11-14 00:00:00;5;1569.343;2;
RF00001279;1032;0;AM00000005199;2023-11-14 00:00:00;2;130202.058;2;AMEN BK 2
RF00001280;1032;0;AM00000005202;2023-11-14 14:11:00;5;1315.172;2;
RF00001281;5097;0;2023-028.767;2023-11-15 00:00:00;2;9980.2;2;AMEN BK 2
RF00001282;1032;0;AM00000005207;2023-11-15 00:00:00;2;140909.448;2;AMEN BK 2
RF00001283;1032;0;AM00000005216;2023-11-15 17:16:00;5;1423.328;2;
RF00001284;1032;0;AM00000005111;2023-11-16 00:00:00;2;71600.825;2;AMEN BK 2
RF00001285;1032;0;AM00000005162;2023-11-16 11:23:00;5;723.241;2;
RF00001286;1298;17;AM00000005205;2023-11-20 00:00:00;2;20810.79;2;AMEN BK 2
RF00001288;1032;0;AM00000005220;2023-11-20 00:00:00;2;123457.241;2;AMEN BK 2
RF00001289;1032;0;AM00000005236;2023-11-20 10:28:00;5;1247.043;2;
RF00001290;1298;0;AM00000005205;2023-11-20 00:00:00;5;210.21;2;
RF00001291;1178;0;AM00000005215;2023-11-20 00:00:00;2;15253.416;2;AMEN BK 2
RF00001292;1178;0;AM00000005229;2023-11-20 15:24:00;5;76.65;2;
RF00001293;FEX856;0;FV23101137;2023-11-21 00:00:00;2;754.159;2;AMEN BK 2
RF00001294;TR009;0;31/2023;2023-11-21 00:00:00;2;2121.69;2;AMEN BK 2
RF00001295;TR009;0;31/2023;2023-11-21 00:00:00;5;159.31;2;
RF00001296;1316;16;AM00000005196;2023-11-22 00:00:00;3;52818.282;2;AMEN BK 2
RF00001297;1316;16;AM00000005196;2023-11-22 00:00:00;5;533.518;2;
RF00001298;5164;17;276/23;2023-11-22 00:00:00;2;251.0;2;AMEN BK 2
RF00001299;1155;17;AM00000004957;2023-11-22 00:00:00;2;63780.495;2;AMEN BK 2
RF00001300;1155;17;AM00000004957;2023-11-22 00:00:00;5;320.505;2;
RF00001301;TR011;17;01/11/23;2023-11-22 00:00:00;2;14370.0;2;AMEN BK 2
RF00001302;1300;17;AM00000005048;2023-11-22 00:00:00;3;34215.533;2;AMEN BK 2
RF00001303;1300;17;AM00000005048;2023-11-22 12:38:00;5;345.611;2;
RF00001304;FEX027;17;FCN00724;2023-11-22 00:00:00;2;730.488;2;AMEN BK 2
RF00001305;FEX027;17;FCN00724;2023-11-22 12:42:00;5;22.592;2;
RF00001306;1032;0;AM00000005242;2023-11-22 00:00:00;2;127910.715;2;AMEN BK 2
RF00001307;1032;0;AM00000005251;2023-11-22 00:00:00;5;1292.027;2;
RF00001314;4082;0;MAV23000202;2023-11-28 00:00:00;2;7081.847;2;AMEN BK 2
RF00001315;4082;0;AM00000005072;2023-11-28 09:22:00;5;71.534;2;
RF00001316;1032;0;MAV23000211;2023-11-28 00:00:00;2;22339.774;2;AMEN BK 2
RF00001317;1032;0;AM00000005239;2023-11-28 00:00:00;5;225.654;2;
RF00001318;1032;0;AM00000005280;2023-11-28 00:00:00;2;136114.777;2;AMEN BK 2
RF00001319;1032;0;AM00000005285;2023-11-28 00:00:00;5;1374.897;2;
RF00001320;1178;0;AM00000005289;2023-11-28 00:00:00;2;16514.671;2;AMEN BK 2
RF00001321;1178;0;AM00000005294;2023-11-28 12:35:00;5;82.988;2;
RF00001322;1316;17;AM00000005240;2023-11-28 00:00:00;3;52790.958;2;AMEN BK 2
RF00001323;1316;17;AM00000005240;2023-11-28 13:19:00;5;533.242;2;
RF00001324;1319;0;MAV23000206;2023-11-29 00:00:00;2;17159.184;2;AMEN BK 2
RF00001325;1012;16;AM00000004771;2023-11-29 00:00:00;2;4681.3;2;AMEN BK 2
RF00001326;1012;16;AM00000004771;2023-11-29 12:52:00;5;47.286;2;
RF00001327;5101;17;f2023171;2023-11-29 00:00:00;2;358.0;2;AMEN BK 2
RF00001328;1032;0;MAV23000212;2023-11-29 00:00:00;2;5415.319;2;AMEN BK 2
RF00001329;1032;0;AM00000005264;2023-11-29 15:22:00;5;54.7;2;
RF00001330;1178;0;AM00000005297;2023-11-30 00:00:00;2;17049.667;2;AMEN BK 2
RF00001331;1178;0;AM00000005307;2023-11-30 16:40:00;5;85.677;2;
RF00001332;1032;0;AM00000005292;2023-11-30 00:00:00;2;89042.565;2;AMEN BK 2
RF00001333;1032;0;AM00000005298;2023-11-30 16:45:00;5;899.42;2;
RF00001334;1032;0;AM00000005309;2023-12-04 00:00:00;2;123740.191;2;AMEN BK 2
RF00001335;1032;0;AM00000005310;2023-12-04 08:50:00;5;1249.901;2;
RF00001336;1316;17;AM00000005295;2023-12-04 00:00:00;3;51971.238;2;AMEN BK 2
RF00001337;1316;17;AM00000005295;2023-12-04 00:00:00;5;524.962;2;
RF00001338;5097;0;2023-030.248;2023-12-04 00:00:00;2;9980.2;2;AMEN BK 2
RF00001339;LB001;0;LB09/2023;2023-12-04 00:00:00;2;2268.0;2;AMEN BK 2
RF00001340;LB001;0;LB11/2023;2023-12-04 00:00:00;5;252.0;2;
RF00001341;LB001;0;LB12/2023;2023-12-04 00:00:00;2;2268.0;2;AMEN BK 2
RF00001342;LB001;0;LB01+02/24;2023-12-04 00:00:00;5;252.0;2;
RF00001343;4012;0;AM00000003075;2023-12-04 00:00:00;4;100000.0;2;AMEN BK 2
RF00001344;1032;0;AM00000005316;2023-12-06 00:00:00;2;133683.343;2;AMEN BK 2
RF00001345;1032;0;AM00000005317;2023-12-06 11:08:00;5;1350.337;2;
RF00001346;1032;0;AM00000005253;2023-12-07 00:00:00;2;32314.651;2;AMEN BK 2
RF00001347;1032;0;AM00000005296;2023-12-07 14:46:00;5;326.411;2;
RF00001350;4082;17;AM00000005087;2023-12-08 00:00:00;2;507033.631;2;ZITOUNA
RF00001351;4082;17;AM00000005087;2023-12-08 12:07:00;5;5121.552;2;
RF00001352;4082;17;AM00000005161;2023-12-08 00:00:00;2;17548.959;2;ZITOUNA
RF00001353;4082;17;AM00000005161;2023-12-08 12:08:00;5;177.262;2;
RF00001354;1049;0;AMR23000037;2023-12-08 00:00:00;3;260810.791;2;AMEN BK 2
RF00001355;1049;0;AM00000005350;2023-12-08 00:00:00;5;2634.452;2;
RF00001356;TR011;0;17/11 A 30/11;2023-12-08 00:00:00;2;4150.0;2;AMEN BK 2
RF00001357;TR002;0;164/2023;2023-12-11 00:00:00;4;3654.0;1;AMEN BK 2
RF00001358;1032;0;AM00000005323;2023-12-11 00:00:00;2;118626.784;2;AMEN BK 2
RF00001359;1032;0;AM00000005324;2023-12-11 15:27:00;5;1198.25;2;
RF00001360;1032;0;AM00000005329;2023-12-11 00:00:00;2;136020.677;2;AMEN BK 2
RF00001361;1032;0;AM00000005339;2023-12-11 15:35:00;5;1373.946;2;
RF00001362;1155;17;AM00000005086;2023-12-12 00:00:00;2;63780.495;2;AMEN BK 2
RF00001363;1155;17;AM00000005086;2023-12-12 00:00:00;5;320.505;2;
RF00001364;TR009;0; 34/2023;2023-12-12 00:00:00;2;3784.9;2;AMEN BK 2
RF00001365;TR009;0; 34/2023;2023-12-12 00:00:00;5;175.1;2;
RF00001366;1178;0;AM00000005340;2023-12-13 00:00:00;2;15788.412;2;AMEN BK 2
RF00001367;1178;0;AM00000005357;2023-12-13 00:00:00;5;79.339;2;
RF00001368;1319;17;AM00000005328;2023-12-13 00:00:00;2;10234.762;2;AMEN BK 2
RF00001369;1298;17;AM00000005318;2023-12-13 00:00:00;2;21235.5;2;AMEN BK 2
RF00001370;1298;17;AM00000005318;2023-12-13 11:21:00;5;214.5;2;
RF00001371;1316;0;AM00000005313;2023-12-13 00:00:00;3;40000.0;2;AMEN BK 2
RF00001372;1316;0;AM00000005313;2023-12-13 00:00:00;3;40662.428;2;AMEN BK 2
RF00001373;1316;0;AM00000005332;2023-12-13 00:00:00;5;814.772;2;
RF00001374;5200;0;AM00000005198;2023-12-13 00:00:00;4;30000.0;2;AMEN BK 2
RF00001375;5200;0;AM00000005198;2023-12-13 00:00:00;4;50000.0;2;AMEN BK 2
RF00001376;1235;0;;2023-12-14 00:00:00;4;2500.0;0;AMEN BK 2
RF00001377;1032;0;AM00000005341;2023-12-14 00:00:00;2;73854.665;2;AMEN BK 2
RF00001378;1032;0;AM00000005356;2023-12-14 00:00:00;5;746.007;2;
RF00001379;1316;17;AM00000005348;2023-12-14 00:00:00;3;29128.397;2;AMEN BK 2
RF00001380;1316;17;AM00000005348;2023-12-14 11:25:00;5;294.226;2;
RF00001381;1316;17;AM00000005349;2023-12-14 00:00:00;3;35850.107;2;AMEN BK 2
RF00001382;1316;17;AM00000005349;2023-12-14 11:29:00;5;362.122;2;
RF00001383;FEX5632;0;3000575;2023-12-16 00:00:00;2;1875.331;2;AMEN BK 2
RF00001384;FEX5632;0;3000789;2023-12-16 00:00:00;5;18.943;2;
RF00001385;FEX126;17;20847;2023-12-16 00:00:00;2;2960.396;2;AMEN BK 2
RF00001386;FEX126;17;20847;2023-12-16 11:24:00;5;29.903;2;
RF00001387;FEX588;17;F2302913;2023-12-16 00:00:00;2;1186.63;2;AMEN BK 2
RF00001388;FEX588;17;F2302913;2023-12-16 11:27:00;5;11.986;2;
RF00001389;FEX856;0;FV23111074;2023-12-16 00:00:00;2;371.782;2;AMEN BK 2
RF00001390;FEX027;0;FCN00731;2023-12-16 00:00:00;2;730.488;2;AMEN BK 2
RF00001391;FEX027;0;FCN00731;2023-12-16 11:35:00;5;22.592;2;
RF00001392;FLE0016;17;66113264;2023-12-16 00:00:00;2;2874.941;2;AMEN BK 2
RF00001393;FEX8560;17;79/023;2023-12-16 00:00:00;2;672.544;2;AMEN BK 2
RF00001394;FEXCV123;17;0611/23;2023-12-16 00:00:00;2;741.0;2;AMEN BK 2
RF00001395;FEX016;17;0152023;2023-12-16 00:00:00;2;565.893;2;AMEN BK 2
RF00001396;1032;17;AM00000005364;2023-12-18 00:00:00;2;61114.505;2;AMEN BK 2
RF00001397;1032;17;AM00000005364;2023-12-18 00:00:00;5;617.318;2;
RF00001398;1032;17;AM00000005306;2023-12-18 00:00:00;2;8266.516;2;AMEN BK 2
