MC_Numero;MC_Date;MC_TypeMvt;MC_Debit;MC_Credit;MC_Cloture;CA_No;CA_Type;CA_Solde;CA_SoldeEspece;CA_SoldeCheque;JO_Num
MC2301110007;2023-01-11;29;0.0;100.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301110008;2023-01-11;55;10080.0;0.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301110013;2023-01-11;2;161.623;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301110009;2023-01-11;29;0.0;90.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301110014;2023-01-11;2;1017.273;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301110010;2023-01-11;29;0.0;120.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301110011;2023-01-11;29;0.0;30.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301110001;2023-01-11;2;3829.364;0.0;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2301110015;2023-01-11;2;1000.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301110016;2023-01-11;2;900.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301110017;2023-01-11;2;4.747;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301110018;2023-01-11;2;3.716;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301120001;2023-01-12;2;2491.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301120002;2023-01-12;2;10000.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301110012;2023-01-11;29;0.0;300.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301120003;2023-01-12;2;980.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301120004;2023-01-12;8;0.0;980.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301120001;2023-01-12;29;0.0;30.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301120001;2023-01-12;41;0.0;12.8;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301120002;2023-01-12;41;0.0;5.6;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301120003;2023-01-12;34;0.0;6.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301120004;2023-01-12;42;0.0;288.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301120005;2023-01-12;2;22270.883;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301120005;2023-01-12;41;0.0;11.6;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301120002;2023-01-12;29;0.0;80.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301120003;2023-01-12;29;0.0;80.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301120006;2023-01-12;8;0.0;28000.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301120004;2023-01-12;29;0.0;120.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301120008;2023-01-12;2;554.994;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301120009;2023-01-12;2;12490.295;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301120010;2023-01-12;2;4800.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301120011;2023-01-12;8;0.0;4800.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301120005;2023-01-12;29;0.0;60.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301120006;2023-01-12;29;0.0;600.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301120012;2023-01-12;8;0.0;10000.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301130001;2023-01-13;2;1181.243;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301130002;2023-01-13;2;6046.2;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301130001;2023-01-13;29;0.0;60.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301130004;2023-01-13;8;0.0;43110.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301130001;2023-01-13;2;7179.48;0.0;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2301130005;2023-01-13;2;410.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301130002;2023-01-13;2;11013.842;0.0;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2301130002;2023-01-13;29;0.0;60.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301130003;2023-01-13;29;0.0;60.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301130006;2023-01-13;2;10538.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301130007;2023-01-13;2;20.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301130008;2023-01-13;2;7740.998;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301130004;2023-01-13;29;0.0;60.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301130005;2023-01-13;29;0.0;60.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301130009;2023-01-13;2;8.6;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301130006;2023-01-13;29;0.0;60.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301130007;2023-01-13;29;0.0;900.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301130001;2023-01-13;29;0.0;10.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301130002;2023-01-13;29;0.0;35.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301130003;2023-01-13;41;0.0;11.6;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301130011;2023-01-13;2;1014.12;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301130012;2023-01-13;2;3381.008;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301130013;2023-01-13;2;9058.787;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301140001;2023-01-14;29;0.0;60.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301140002;2023-01-14;29;0.0;150.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301140001;2023-01-14;41;0.0;4.8;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301140002;2023-01-14;29;0.0;20.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301140003;2023-01-14;34;0.0;10.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301140003;2023-01-14;29;0.0;30.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301140001;2023-01-14;2;8774.38;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301140001;2023-01-14;2;28.35;0.0;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2301140002;2023-01-14;2;3871.65;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301140004;2023-01-14;29;0.0;90.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301140003;2023-01-14;2;500.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301140005;2023-01-14;29;0.0;600.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301160001;2023-01-16;29;0.0;20.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301160002;2023-01-16;41;0.0;4.4;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301160003;2023-01-16;34;0.0;700.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301160001;2023-01-16;29;0.0;150.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301160002;2023-01-16;29;0.0;30.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301160003;2023-01-16;29;0.0;120.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301160004;2023-01-16;29;0.0;120.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301160005;2023-01-16;29;0.0;150.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301160006;2023-01-16;29;0.0;30.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301160007;2023-01-16;29;0.0;90.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301160001;2023-01-16;2;6863.349;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301160008;2023-01-16;29;0.0;60.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301160002;2023-01-16;2;1000.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301160003;2023-01-16;2;41.5;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301160004;2023-01-16;41;0.0;4.4;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301160009;2023-01-16;29;0.0;120.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301160005;2023-01-16;26;0.0;93.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301160006;2023-01-16;41;0.0;20.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301160010;2023-01-16;29;0.0;60.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301160011;2023-01-16;29;0.0;30.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301160004;2023-01-16;8;0.0;3770.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301160005;2023-01-16;8;0.0;49841.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301160012;2023-01-16;29;0.0;150.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301160006;2023-01-16;2;8774.38;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301160013;2023-01-16;29;0.0;120.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301160007;2023-01-16;2;15387.976;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301160008;2023-01-16;9;0.0;3191.853;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301170001;2023-01-17;41;0.0;5.3;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301170001;2023-01-17;2;8750.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301170001;2023-01-17;29;0.0;90.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301170002;2023-01-17;29;0.0;30.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301170001;2023-01-17;2;10072.0;0.0;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2301170004;2023-01-17;2;3521.935;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301170005;2023-01-17;2;2873.303;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301170006;2023-01-17;2;1914.168;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301170007;2023-01-17;8;0.0;19180.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301170008;2023-01-17;2;891.368;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301170002;2023-01-17;54;0.0;8252.376;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2301170004;2023-01-17;54;0.0;9033.464;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2301170005;2023-01-17;54;0.0;9952.756;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2301170006;2023-01-17;54;0.0;637.56;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2301170009;2023-01-17;2;1505.558;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301170003;2023-01-17;29;0.0;120.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301170004;2023-01-17;29;0.0;90.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301170005;2023-01-17;29;0.0;60.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301170006;2023-01-17;29;0.0;60.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301170002;2023-01-17;41;0.0;13.2;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301170007;2023-01-17;29;0.0;30.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301170003;2023-01-17;33;0.0;200.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301170004;2023-01-17;21;0.0;200.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301170008;2023-01-17;29;0.0;120.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301170005;2023-01-17;41;0.0;12.4;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301170009;2023-01-17;29;0.0;60.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301180001;2023-01-18;41;0.0;3.8;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301180002;2023-01-18;42;0.0;20.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301180001;2023-01-18;29;0.0;600.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301180001;2023-01-18;2;5801.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301170011;2023-01-17;8;0.0;6500.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301180002;2023-01-18;8;0.0;5800.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301180002;2023-01-18;29;0.0;30.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301180003;2023-01-18;29;0.0;60.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301180003;2023-01-18;2;8621.366;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301180004;2023-01-18;8;0.0;250.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301180005;2023-01-18;2;768.796;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301180006;2023-01-18;2;6894.87;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301180007;2023-01-18;2;196.765;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301180008;2023-01-18;2;16379.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301180004;2023-01-18;29;0.0;900.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301180003;2023-01-18;41;0.0;20.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301180004;2023-01-18;29;0.0;15.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301180005;2023-01-18;29;0.0;30.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301180009;2023-01-18;2;5072.804;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301180005;2023-01-18;41;0.0;11.6;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301180011;2023-01-18;2;19.949;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301180012;2023-01-18;2;5819.098;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301180013;2023-01-18;2;4000.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301180006;2023-01-18;29;0.0;150.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301180014;2023-01-18;8;0.0;13950.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301180015;2023-01-18;8;0.0;33945.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301180007;2023-01-18;29;0.0;60.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301180008;2023-01-18;29;0.0;120.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301180009;2023-01-18;29;0.0;120.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301180010;2023-01-18;29;0.0;30.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301190001;2023-01-19;2;14465.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301190001;2023-01-19;41;0.0;4.1;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301190001;2023-01-19;29;0.0;90.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301190002;2023-01-19;29;0.0;30.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301190003;2023-01-19;29;0.0;30.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301190002;2023-01-19;42;0.0;20.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301190003;2023-01-19;29;0.0;20.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301190004;2023-01-19;34;0.0;92.4;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301190005;2023-01-19;34;0.0;160.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301190002;2023-01-19;2;1566.092;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301190003;2023-01-19;2;9311.001;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301190004;2023-01-19;2;16582.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301190005;2023-01-19;8;0.0;29340.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301190006;2023-01-19;8;0.0;9311.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301190007;2023-01-19;8;0.0;16582.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301190006;2023-01-19;26;0.0;93.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301190004;2023-01-19;29;0.0;600.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301190007;2023-01-19;26;0.0;157.5;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301190008;2023-01-19;2;20.006;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301190008;2023-01-19;41;0.0;20.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301190009;2023-01-19;29;0.0;30.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301190009;2023-01-19;2;12540.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301190010;2023-01-19;42;0.0;20.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301190011;2023-01-19;21;0.0;20.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301190010;2023-01-19;2;7350.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301190011;2023-01-19;8;0.0;19890.462;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301190012;2023-01-19;41;0.0;11.6;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301190005;2023-01-19;29;0.0;60.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301190006;2023-01-19;29;0.0;30.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301190007;2023-01-19;29;0.0;15.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301190012;2023-01-19;2;5801.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301190013;2023-01-19;2;2757.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301200001;2023-01-20;41;0.0;2.2;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301200002;2023-01-20;34;0.0;42.5;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301200003;2023-01-20;29;0.0;15.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301200001;2023-01-20;29;0.0;135.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301200002;2023-01-20;29;0.0;30.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301200003;2023-01-20;29;0.0;90.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301200004;2023-01-20;29;0.0;10.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301200002;2023-01-20;2;2541.091;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301200004;2023-01-20;29;0.0;120.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301200005;2023-01-20;55;10080.0;0.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301200005;2023-01-20;19;5000.0;0.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301200003;2023-01-20;2;495.838;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301200006;2023-01-20;34;0.0;150.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301200007;2023-01-20;33;0.0;190.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301200004;2023-01-20;2;712.01;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301200005;2023-01-20;2;21760.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301200006;2023-01-20;8;0.0;7250.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301200007;2023-01-20;8;0.0;21760.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301200006;2023-01-20;29;0.0;15.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301200008;2023-01-20;42;0.0;3050.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301200009;2023-01-20;33;0.0;30.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301200007;2023-01-20;29;0.0;180.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301200008;2023-01-20;29;0.0;90.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301200009;2023-01-20;29;0.0;60.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301210001;2023-01-21;2;4134.794;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301230001;2023-01-23;41;0.0;5.9;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301230002;2023-01-23;34;0.0;15.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301230003;2023-01-23;29;0.0;70.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301230004;2023-01-23;29;0.0;20.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301230005;2023-01-23;34;0.0;11.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301230006;2023-01-23;33;0.0;40.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301230007;2023-01-23;45;0.0;45.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301230008;2023-01-23;45;0.0;26.8;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301230009;2023-01-23;48;0.0;36.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301230010;2023-01-23;48;0.0;20.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301230001;2023-01-23;29;0.0;90.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301230002;2023-01-23;29;0.0;150.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301230003;2023-01-23;29;0.0;900.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301230004;2023-01-23;29;0.0;30.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301230005;2023-01-23;29;0.0;150.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301230006;2023-01-23;29;0.0;30.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301230007;2023-01-23;29;0.0;30.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301230008;2023-01-23;29;0.0;120.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301230009;2023-01-23;29;0.0;60.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301230012;2023-01-23;29;0.0;60.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301230011;2023-01-23;42;0.0;275.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301230012;2023-01-23;42;0.0;25.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301230013;2023-01-23;41;0.0;15.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2301230013;2023-01-23;29;0.0;300.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2301230001;2023-01-23;2;2541.091;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301230002;2023-01-23;2;5625.431;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301230003;2023-01-23;8;0.0;4120.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301240002;2023-01-24;2;3020.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301240003;2023-01-24;2;8300.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301240004;2023-01-24;8;0.0;1200.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301240005;2023-01-24;8;0.0;11450.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301240006;2023-01-24;2;10841.094;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301250002;2023-01-25;2;1268.133;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301250003;2023-01-25;2;2800.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301250005;2023-01-25;2;3130.704;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301250006;2023-01-25;2;1840.221;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301250007;2023-01-25;2;3581.356;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2301250008;2023-01-25;2;946.428;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
